"id","DistrictCode","District","BlockCode","Block","VillageCode","Village","HabitationCode","Habitation","createdBy"
"8460829e-c234-4090-bc9d-c986cf5366ed","20","Madurai","2","Chellampatti","13","PANAMOOPPANPATTY","5","Rediyaptti",""
"8483be49-620c-45c7-9fc9-ec3e3da92764","20","Madurai","7","Melur","5","ARITTAPATTI","4","Konar thoppu",""
"848e0724-deec-4931-bbe0-dc154105fd3a","20","Madurai","5","MADURAI EAST","27","PUDUPATTI","5","Sempiyanendal",""
"848eecc7-2c69-423e-925e-cbaf46e0b32d","20","Madurai","11","THIRUPPARANKUNDRAM","34","VALAYAPATTI","1","Angayarkanninagar",""
"8494ef69-aab3-4554-ab32-99c25847b21b","20","Madurai","4","Kottampatti","21","SENNAKARAMPATTI","2","Chettiyarpatti",""
"84a9ad05-6cbd-40a9-9e7f-3370c552de52","20","Madurai","3","Kallikudi","22","SALUPPA PILLAIYAR NATHAM","1","S.krishnapuram",""
"84c8533e-cfd9-4947-8c40-d70fb27a9d25","20","Madurai","1","Alanganallur","13","KALVELIPATTI","6","Thathagoundanpatti",""
"84cbadcb-2fb2-4ba2-bd44-c3bfaf2f78f4","20","Madurai","2","Chellampatti","9","KOVILANKULAM","11","Sathiyanathapuram",""
"84cbf3a7-9c98-4b25-9443-db4668201bd4","20","Madurai","6","MADURAI WEST","26","VAIRAVANATHAM","4","Vittankulam",""
"84f18aa2-c201-4568-97dd-cdbccf539392","20","Madurai","10","Thirumangalam","35","VADAKARAI","5","Vadakarai pudhur",""
"85359230-f27e-40a5-be6a-96a2f26405a1","20","Madurai","7","Melur","5","ARITTAPATTI","5","Koolanipatti",""
"8537e232-c353-4b1b-86d7-32971519805c","20","Madurai","12","USILAMPATTI","11","NALLUTHEVANPATTI","1","Alagappankonpatti",""
"85422466-d57f-48d9-96b8-47fb42218a18","20","Madurai","8","SEDAPATTI","29","VANDAPULI","1","V.Ramasamypuram",""
"854deba9-93fc-4699-92e1-3db94f77600c","20","Madurai","2","Chellampatti","22","SAKKARAPPANAICKANOOR","5","S. krishnapuram",""
"855a355f-44f8-4f4e-a2d5-2eb09d3559c5","20","Madurai","5","MADURAI EAST","19","MATHUR","7","Pilluseri",""
"8594850b-63a5-44c9-a006-e1f10a1999fc","20","Madurai","5","MADURAI EAST","13","KARSERI","2","Meenakshinagar",""
"859705ed-ff8c-40a4-8255-8ec90f73581c","20","Madurai","7","Melur","3","AMOOR","5","Mukkampatti",""
"85dc0e70-b56f-4a51-8cd7-4c692d6aa556","20","Madurai","5","MADURAI EAST","20","MEENAKSHIPURAM","8","Meenakshipuram colony",""
"85ddfaa9-69c2-4670-b73a-ccb1eaab5549","20","Madurai","12","USILAMPATTI","5","KALLUTHU","1","K.paraipatti",""
"861fb5d5-90f8-4eda-a888-ff9f747794e1","20","Madurai","1","Alanganallur","19","MANICKAMPATTI","2","Manickampatti",""
"86415397-cd28-4710-be92-ee7b98762d80","20","Madurai","5","MADURAI EAST","28","PUDUTHAMRAIPATTI","4","Puduthamraipatti",""
"86541654-3c11-4e9b-bb8c-af87080923c2","20","Madurai","5","MADURAI EAST","30","SAKKIMANGALAM","14","Samathuvapuram",""
"86783bff-e646-4813-9b75-6990f38de4e2","20","Madurai","11","THIRUPPARANKUNDRAM","25","SHOLANKURUNI","3","Sholankuruni",""
"867aeb73-f5bb-46be-a4aa-4616961870eb","20","Madurai","8","SEDAPATTI","20","SAPTOOR","4","Saptoor",""
"867b1b66-66c3-4d56-9e5f-ed0a9079c70d","20","Madurai","5","MADURAI EAST","10","KADAIKINARU","3","Kadaikinaru",""
"86a1cf1d-2106-46ed-a840-5ce96da201ba","20","Madurai","9","T.KALLUPATTI","12","KOOVALAPPURAM","1","Chinnaiyapuram",""
"86d64888-2950-422e-a944-abfa8ba57132","20","Madurai","2","Chellampatti","6","KARUMATHUR","13","Motayanayakanpatti",""
"870d5e89-e449-441c-bf2a-04390f453fb1","20","Madurai","1","Alanganallur","3","ALAGAPURI","5","Pudhupatti",""
"87120225-5db9-4601-b349-dc4203e78318","20","Madurai","8","SEDAPATTI","14","PALAIYUR","3","Palaiyur",""
"872caa85-3ad9-4004-bb9e-e383278a897e","20","Madurai","1","Alanganallur","35","VALAYAPATTI","3","Puthur",""
"87a5d974-ed3d-4079-b6eb-ad83f8c67eca","20","Madurai","2","Chellampatti","6","KARUMATHUR","16","Othapatti",""
"87df3e6e-bd8f-4d40-9c62-fe610ef48237","20","Madurai","7","Melur","2","AMBALAKARANPATTI","1","Ambalakaranpatti",""
"87e1d0f5-f378-4e5d-a37a-de1a9abf203d","20","Madurai","4","Kottampatti","10","KESAMPATTI","1","Alagunachipuram",""
"87e5c41c-a9cb-4777-a660-4b9ca920495c","20","Madurai","7","Melur","20","PATHINETTANKUDI","2","Pallapatti",""
"87e8a4c4-987c-458a-80cf-a8a41813e4a5","20","Madurai","7","Melur","18","NAVINIPATTI","4","N.kovilpatti",""
"87eb0770-d49a-49fb-b013-056da76545ee","20","Madurai","5","MADURAI EAST","4","AYLIANGUDI","4","Mayandipatti",""
"881fe844-c6b4-413e-83b9-000d91c2d7ee","20","Madurai","1","Alanganallur","34","VADUGAPATTI","1","Vadugapatti",""
"882fcc2b-e1ef-4ac7-8579-8c4658bb024d","20","Madurai","13","VADIPATTI","7","KATTAKKULAM","1","Kattakkulam",""
"88457eb1-7d36-41d3-ab0e-991679ebc96b","20","Madurai","5","MADURAI EAST","23","PANAIKULAM","2","O.nedunkulam",""
"884cb1da-e553-44c8-b1f0-7e43043054e3","20","Madurai","11","THIRUPPARANKUNDRAM","28","THANAKKANKULAM","2","Aravind nagar",""
"886deb41-499b-4514-af0f-0d5831a131fc","20","Madurai","6","MADURAI WEST","7","CHETTIKULAM","2","Sasthri Nagar",""
"888a9368-85a2-444b-9f50-55e849e2a780","20","Madurai","6","MADURAI WEST","1","ADALAI","3","Pattakkurichi",""
"88bca665-690b-44c6-aa49-0a3c31486f65","20","Madurai","8","SEDAPATTI","26","THIRUMANICKAM","1","T.meenakshipuram",""
"8925f1c9-dbe2-4589-9ce3-6f42fd29ac6a","20","Madurai","5","MADURAI EAST","2","ANGADIMANGALAM","1","Ananjiyur",""
"8949d487-4a42-4431-9b6e-019678652ec5","20","Madurai","7","Melur","29","THANIYAMANGALAM","6","Thethampatti",""
"895b884d-34c7-46e2-b7c2-ab6c4772e47b","20","Madurai","2","Chellampatti","24","SINTHUPATTY","2","Kumarampatti",""
"89b292fd-dcfc-4b97-bf06-1d76f7c9de2f","20","Madurai","3","Kallikudi","34","VEERAPERUMALPURAM","1","Veeraperumalpuram",""
"8a002ffb-5ee6-4b4f-ba6f-45868bfb5c64","20","Madurai","2","Chellampatti","12","NATTARMANGALAM","4","Nattamangalam",""
"8a0ebf0b-ac2b-4146-af1d-21713ea3eb38","20","Madurai","9","T.KALLUPATTI","23","PAPPAIYAPURAM","1","Erramareddipatti",""
"8a55b618-efc8-4f3c-9911-47d194e59ad7","20","Madurai","7","Melur","2","AMBALAKARANPATTI","2","Devanperumalpatti",""
"8a9260e5-d8de-4455-9213-7a4a266fe896","20","Madurai","7","Melur","25","SATHAMANGALAM","6","Sathamangalam",""
"8ac57bd3-803e-46a9-92c9-c5bb7f3d6d6f","20","Madurai","1","Alanganallur","26","PARAIPATTI","2","Kottam",""
"8b0cd330-8a4a-4573-b40a-2678ebf54001","20","Madurai","2","Chellampatti","2","ARIYAPATTY","3","Kuppanampatti",""
"8b42f603-9281-44af-a0ff-159450d74923","20","Madurai","7","Melur","35","VELLARIPATTI","3","Vellaripatti",""
"8b519763-e820-4f6b-9432-964bf6ae72aa","20","Madurai","9","T.KALLUPATTI","25","PULIAMPATTY","2","Pappureddypatty",""
"8b701917-365e-458d-ad6d-e4a98638c3bd","20","Madurai","8","SEDAPATTI","9","KUDIPATTY","1","Anuppapatty",""
"8b72d359-639c-4b6c-9874-c28bb1d476c6","20","Madurai","5","MADURAI EAST","30","SAKKIMANGALAM","9","Muniyandipuram",""
"8b81dc71-1789-4745-be6d-63e4f3b41c26","20","Madurai","6","MADURAI WEST","19","PODUMBU","1","Pasingapuram",""
"8baada28-9c18-4f08-98c7-711e377ca1fc","20","Madurai","1","Alanganallur","27","PERIAILANTHAIKULAM","1","Periyaelanthaikulam",""
"8bfcfeeb-6a6c-4b7f-85a1-afa9cfecb9a8","20","Madurai","3","Kallikudi","5","KALLIKUDI","6","Pottalpatti",""
"8bfe748a-90b5-4b99-9ee1-e161bd2dbedd","20","Madurai","7","Melur","31","THIRUVATHAVUR","8","T.vellamuthanpatti",""
"8c2f2abc-2e6d-4783-8f55-d0eb86ac4627","20","Madurai","4","Kottampatti","16","PALLAPATTI","3","P.puthur",""
"8c40b064-fee8-4206-8fcb-e5b8dc70b782","20","Madurai","4","Kottampatti","19","POTTAPATTI","4","Lekkadipatti",""
"8c512004-2527-446b-9c5d-38f47eab2cc9","20","Madurai","7","Melur","30","THERKKUTHERU","8","Vinayagapuram",""
"8c5ad8c6-0dd8-407e-936c-0a503ed73c87","20","Madurai","5","MADURAI EAST","36","VELLIANKUNDRAM","6","Poondi",""
"8c5e78c5-362f-4e0b-8267-82e2c1ab0fc6","20","Madurai","9","T.KALLUPATTI","37","T. KUNNATHUR","1","Chinnayapalayam",""
"8c70f5d1-7979-40ce-aa68-0e46e7a033bd","20","Madurai","7","Melur","1","A. VALAYAPATTI","2","Alagarkovil",""
"8c966d58-2a17-41e4-98ee-64ba7dfa9265","20","Madurai","2","Chellampatti","1","A. PUDUPATTY","7","Kamatchipuram",""
"8ccf19fa-94e1-4e93-bb54-396719e46483","20","Madurai","10","Thirumangalam","7","KANGEYANATHAM","1","Kangeyanatham",""
"8ce908ab-54fd-45c6-8e56-511d14cad00f","20","Madurai","10","Thirumangalam","34","URAPPANUR","8","Palakkapatti",""
"8d052c7b-8df3-485c-ae6e-c200cbd8e9c5","20","Madurai","7","Melur","32","URANGANPATTI","1","Alagichipatti",""
"8d175db5-8985-41ab-bb86-3ef4351fa251","20","Madurai","12","USILAMPATTI","2","DOTTAPPANAIKANUR","3","Chettiyapatti",""
"8d1d89e0-982d-4552-807d-cc2d0439df04","20","Madurai","4","Kottampatti","22","SOORAPATTI","7","Soorapatti",""
"8d4fb4f7-bff8-4d9a-b223-93448d076258","20","Madurai","11","THIRUPPARANKUNDRAM","29","THOPPUR","2","Moonandipatti",""
"8d5a00b7-8328-4d9e-9fae-03889ad617ac","20","Madurai","4","Kottampatti","27","VANJINAGRAM","6","Keelathethampatti",""
"8d99be87-e1ae-4966-8e0a-d3c614807484","20","Madurai","2","Chellampatti","1","A. PUDUPATTY","2","A. pudupatty",""
"8d9f7648-ef31-4bb9-ae8e-adba570396b9","20","Madurai","13","VADIPATTI","8","KURUVITHURAI","2","Kuruvithurai",""
"8db32275-076f-430b-a111-3256dfbb9636","20","Madurai","2","Chellampatti","17","POOTHIPURAM","3","Boothipuram",""
"8ddbf1ea-f25f-4eba-81c7-c07ea6828e02","20","Madurai","2","Chellampatti","23","SEMPATTY","11","Sooran kaluvanpatti",""
"8decc662-9b09-4f02-817e-f89829c32d21","20","Madurai","4","Kottampatti","26","VALAICHERRYPATTI","1","Valaicherrypatti",""
"8e46f7d5-5c89-4458-827d-8455eb25cc1a","20","Madurai","2","Chellampatti","21","SADACHIPATTY","3","Sadachipatty",""
"8e4f449a-e20d-40b9-b71b-fc2f18d6c01a","20","Madurai","2","Chellampatti","29","VIKRAMANGALAM","2","Kalkpulichanpatti",""
"8e6d51e5-b7e5-42d3-ae3e-8b6a8ffa1b86","20","Madurai","12","USILAMPATTI","11","NALLUTHEVANPATTI","2","Chokkanathapuram",""
"8e8229cb-312a-4c5b-bce9-7a08c8e2d997","20","Madurai","5","MADURAI EAST","26","POYYAKARAIPATTY","1","Moonoor",""
"8e8eae2f-56eb-4756-a179-4c623053b69d","20","Madurai","2","Chellampatti","29","VIKRAMANGALAM","7","Nallathangalpuram",""
"8e9c7b56-a540-48dd-898e-378c67af7b2e","20","Madurai","4","Kottampatti","18","PATTUR","2","Kayakaranpatti",""
"8ea27813-9589-46f6-85aa-cd21815a62f0","20","Madurai","12","USILAMPATTI","9","NADUPATTI","4","Kattalaimayanpatti",""
"8ed5e929-0ca7-4e35-8c11-79bd561d83c7","20","Madurai","4","Kottampatti","27","VANJINAGRAM","17","Vanjinagram",""
"8edf8522-2c3f-4f1d-a2df-3e716b5d5ab2","20","Madurai","8","SEDAPATTI","10","KUPPALNATHAM","1","K.andipatty",""
"8ee291de-85de-44c7-867e-94d7058add9f","20","Madurai","9","T.KALLUPATTI","42","VELAMPUR","6","Velampur",""
"8efd7d6f-7207-4a53-9cb6-3d8c25cd5268","20","Madurai","2","Chellampatti","22","SAKKARAPPANAICKANOOR","3","Manalpatti",""
"8f2e1c21-632d-4356-babb-392762be1af0","20","Madurai","10","Thirumangalam","33","UCHAPPATTY","2","Dharmathupatti",""
"8f7f25ef-162a-4165-a315-53b988fa47e7","20","Madurai","12","USILAMPATTI","2","DOTTAPPANAIKANUR","5","E.pudupatti",""
"8fae0310-35a5-4632-b245-bd9e20766511","20","Madurai","12","USILAMPATTI","7","MANUTHU","3","Ramalachumana puram",""
"8fe0fbb3-1882-46f8-a6b9-8ac41c1f1b59","20","Madurai","2","Chellampatti","8","KODIKULAM","5","Praviampatti",""
"8feb42cc-6bcd-4a1a-a2a7-50949ea0ca19","20","Madurai","11","THIRUPPARANKUNDRAM","3","KARADIPATTY","1","Alampatti",""
"900402bc-132f-4eae-9045-354e5742e43a","20","Madurai","2","Chellampatti","29","VIKRAMANGALAM","8","Nariyampatti",""
"906c4081-b54f-40bd-a50d-ab4ecb42bdf2","20","Madurai","13","VADIPATTI","20","THENKARAI","5","Oothukuli",""
"90859b9f-f462-4da9-af45-ca79b126675f","20","Madurai","10","Thirumangalam","15","MATHIPPANUR","3","M.kallupatti",""
"90f6af63-744f-42bf-951a-af860b59c04b","20","Madurai","7","Melur","13","KONGAMPATTI","8","Velluthupatti",""
"91203330-ca1b-4513-b35f-8142432f0f25","20","Madurai","12","USILAMPATTI","17","VADUGAPATTI","1","Kongapatti",""
"91345a9b-a7b4-449d-9cbb-cb14ccd8c820","20","Madurai","10","Thirumangalam","13","KINNIMANGALAM","9","Poovarasampatti",""
"913954a0-4ca0-4942-a71c-d45fdba26650","20","Madurai","7","Melur","7","E.MALAMPATTI","5","Pappagudipatti",""
"915eb235-8d09-46a2-ba6b-08a3c3489584","20","Madurai","4","Kottampatti","4","CHOKKALINGAPURAM","4","Ganeshpuram",""
"9182b9f0-8792-40fd-aa85-2509730d39f3","20","Madurai","1","Alanganallur","16","KONDAYAMPATTI","5","Sambakulam",""
"9196a995-0c8f-49f9-bb51-4d9edd1846e5","20","Madurai","2","Chellampatti","11","MUDALAIKULAM","3","Eluvampatti",""
"91ec0153-56a2-45a0-830d-f09624c2200c","20","Madurai","2","Chellampatti","8","KODIKULAM","4","Kodikulam",""
"9208eef8-f7ec-40c9-9650-812b3633e5bd","20","Madurai","4","Kottampatti","10","KESAMPATTI","3","Ayyanarpuram",""
"923a2747-a1dc-416c-8d5f-3287a9e77a2a","20","Madurai","5","MADURAI EAST","30","SAKKIMANGALAM","1","Ambedkar nagar",""
"9245edf2-4eb5-47df-8416-632ff42c6e7a","20","Madurai","4","Kottampatti","1","ATTAPATTI","6","Thamaraipatti",""
"9253ccb7-50f7-451c-b8c0-219acc97e7d0","20","Madurai","5","MADURAI EAST","27","PUDUPATTI","1","Kannikulam",""
"926f1e23-1f6a-4984-b5d6-ced336d90bdf","20","Madurai","2","Chellampatti","16","PODUVARPATTY","2","Chinnakuravakudi",""
"92b67d4a-21b6-42ad-b726-5f8807394768","20","Madurai","4","Kottampatti","9","KATCHIRAYANPATTI","4","Kandumukkanpatti",""
"92c97aa3-3a61-4d1c-a8ea-f7e2398719bb","20","Madurai","11","THIRUPPARANKUNDRAM","27","SOORAKKULAM","2","Sambakkulam",""
"930415dc-e2c6-46b4-858d-0cd35ecbfaf1","20","Madurai","7","Melur","2","AMBALAKARANPATTI","4","Nayathanpatti",""
"936040d2-2848-4778-b68f-5246e2326aae","20","Madurai","7","Melur","32","URANGANPATTI","3","Dharmasanapatti",""
"937be073-fff7-436f-bea8-5e7f3a8d81fc","20","Madurai","2","Chellampatti","6","KARUMATHUR","12","Moonandipatti",""
"93e0edb3-4b7b-4dfd-b414-16f47d92a60e","20","Madurai","4","Kottampatti","5","CHOCKKAMPATTI","1","Chockkampatti",""
"93ec0198-c96c-4afb-a935-8e9e1d605479","20","Madurai","7","Melur","16","KURICHIPATTI","1","Alagichipatti",""
"941eedfe-831e-4698-b105-96a126ae338f","20","Madurai","10","Thirumangalam","34","URAPPANUR","10","Urappanur",""
"9429c2d6-bf8c-4716-8c19-08b01a2b0c7c","20","Madurai","3","Kallikudi","5","KALLIKUDI","5","Pallapacheri",""
"94699e08-14b3-4ab3-bf6c-3449b80569f0","20","Madurai","10","Thirumangalam","36","VAGAIKULAM","4","Pandikulam",""
"9476ba8d-0878-47d6-8842-897863df7c17","20","Madurai","7","Melur","17","NARASINGAMPATTI","10","Ramarajapuram",""
"947c06b5-39c6-4310-b47a-e5696f16f557","20","Madurai","7","Melur","4","ARASAPPANPATTI","2","Ayyanar puram",""
"94842dfb-d309-4b79-b829-10078c6dc1f4","20","Madurai","11","THIRUPPARANKUNDRAM","2","ELIYARPATHY","1","Eliyarpatthy",""
"94918752-d583-4540-9381-00ff825aa5e8","20","Madurai","12","USILAMPATTI","9","NADUPATTI","8","Melavellaimalaipatti",""
"94948716-62a2-4afe-ba2e-69eb7a80b484","20","Madurai","4","Kottampatti","11","KODUKKAMPATTI","4","Kodukkampatti",""
"949512e6-3d07-4ea0-9009-c34bb5a49b3f","20","Madurai","8","SEDAPATTI","17","PERIAKATTALAI","3","Palarpatty",""
"94baccf9-a11a-4020-8ffe-f95f3afdd85b","20","Madurai","2","Chellampatti","27","VALANTHUR","8","Valrajapuram",""
"94f78b60-8dcc-4c73-908d-04cf9811e024","20","Madurai","1","Alanganallur","28","RAJAKKALPATTI","2","Rajakkalpatti",""
"950e9f7e-649b-47a1-8e39-ac5f6cb91982","20","Madurai","7","Melur","31","THIRUVATHAVUR","7","T.pudupatti",""
"951703cd-6938-48d1-a6b9-65fa62052001","20","Madurai","6","MADURAI WEST","19","PODUMBU","3","Rengarajapuram",""
"954d8aee-0515-4d30-bd52-7e837a5e41eb","20","Madurai","11","THIRUPPARANKUNDRAM","37","VIRAGANUR","3","Maharajan nagar",""
"95c29fe5-3d2e-420b-a341-9ee28abb15bb","20","Madurai","11","THIRUPPARANKUNDRAM","29","THOPPUR","1","Austinpatti",""
"95c43be6-803c-4e9d-92d8-79604d7ff160","20","Madurai","7","Melur","31","THIRUVATHAVUR","6","T.palayur colony",""
"95fad5fd-3a01-4613-9ea9-001441b1230a","20","Madurai","11","THIRUPPARANKUNDRAM","31","VADAPALANJI","6","Palkalai nagar",""
"96236db5-acef-45b8-8ae2-729b51490ced","20","Madurai","7","Melur","11","KEERANUR","8","Valayarpatti",""
"9630c530-591a-4e4c-a1dd-35ad444dea52","20","Madurai","5","MADURAI EAST","23","PANAIKULAM","6","Thirukkanai",""
"967920bd-fc90-4618-beb6-d472e775a844","20","Madurai","6","MADURAI WEST","11","KAVANUR","4","Thavittampatti",""
"96b4850b-826b-4d16-bac0-214c43f6b63c","20","Madurai","4","Kottampatti","7","KAMBUR","9","Thenankudipatti",""
"96fabb2a-d726-470b-8209-ce64c63fe8f3","20","Madurai","4","Kottampatti","21","SENNAKARAMPATTI","8","Melapatti",""
"97258ce9-ba87-4ca2-a150-a1d30cc6f74e","20","Madurai","10","Thirumangalam","11","KEELAKKOTTAI","2","Lakshmipuram",""
"979265f0-c37c-4004-9de7-9094d557b87c","20","Madurai","13","VADIPATTI","21","THIRUVALAVAYANALLUR","1","Balakrishnapuram",""
"979968a3-a42c-4e00-bc58-30b2d7127ee0","20","Madurai","12","USILAMPATTI","5","KALLUTHU","3","Kallapatti",""
"979fa24e-b74f-4256-a5a6-e0f782dcb1a8","20","Madurai","10","Thirumangalam","26","SATHANKUDI","1","Arappalayam",""
"97d80704-75ef-4cc5-9c76-6db093bd3a8f","20","Madurai","7","Melur","31","THIRUVATHAVUR","2","T.indra colony",""
"980e541e-27ef-4333-9172-dcf920ae79de","20","Madurai","5","MADURAI EAST","5","CHINNAMANGULAM","5","Thukalapatti",""
"9818ba91-663f-4aca-be56-9af35a13ec2b","20","Madurai","2","Chellampatti","23","SEMPATTY","8","Mullai nagar",""
"9879f6d7-a397-47c1-91ba-587b4fc188fd","20","Madurai","10","Thirumangalam","32","THIRALI","2","Katrampatti",""
"987b0ad1-42b0-42e4-a37a-34a3bdb58948","20","Madurai","8","SEDAPATTI","3","ATHIPATTI","1","Athipatti",""
"988dca6b-bed5-485a-a791-b2297ada98f1","20","Madurai","3","Kallikudi","33","VALAIYANKULAM","1","Valayankulam",""
"988f420a-0aa9-4b25-9ed9-66cd0d0be82d","20","Madurai","2","Chellampatti","26","THUMMAKUNDU","3","Pallaseri colony",""
"98a5ec62-d5a9-4231-b915-f59542f5bbbf","20","Madurai","4","Kottampatti","15","MELAVALAVOO","5","Manthipitchanpatti",""
"98c34ab4-4945-4bb6-8eaa-93c4780192ef","20","Madurai","6","MADURAI WEST","18","PETCHIKULAM","2","Keelapanangadi",""
"99209634-4d66-48c8-92b8-da2adcacf127","20","Madurai","2","Chellampatti","29","VIKRAMANGALAM","5","Mampattiyapatti",""
"99236e73-3a9b-47eb-93df-3cfca14c38c9","20","Madurai","9","T.KALLUPATTI","31","S. MELAPPATTY","5","S.m.ammapatti",""
"993e1fd1-4544-42f6-a6b4-d69bd3f1c91f","20","Madurai","1","Alanganallur","29","SENTHAMANGALAM","1","Pondhugampatti",""
"9969e406-1051-46ad-9749-b6fa77abc3e8","20","Madurai","12","USILAMPATTI","15","THIMMANATHAM","3","Erampatti",""
"997c8bb9-a230-4ee0-9712-6699686adaa5","20","Madurai","10","Thirumangalam","13","KINNIMANGALAM","6","Kinnimangalam",""
"99a65d2c-2262-4baf-921f-c1af00e4145d","20","Madurai","7","Melur","7","E.MALAMPATTI","7","Udanpatti",""
"99b1176e-82a7-46e6-93fd-3e5fcc67af03","20","Madurai","3","Kallikudi","","","4","S.Perumalpatti",""
"99fd55e8-d85a-4df7-ab56-7b7e12f1f156","20","Madurai","4","Kottampatti","2","AYYAPATTI","4","Pattamangalapatti",""
"99ff7fc7-127c-46c2-829c-e6b6cd609346","20","Madurai","1","Alanganallur","9","CHINNAILANTHAIKULAM","2","Kanmaipatti",""
"9a270886-c1b4-4e02-9c6d-bb2b3efb268b","20","Madurai","8","SEDAPATTI","3","ATHIPATTI","3","Krishnamanipuram",""
"9a5feb42-dca5-4b3c-a56b-298129b0ab31","20","Madurai","2","Chellampatti","13","PANAMOOPPANPATTY","2","Karatupatti",""
"9a62d199-cdf2-484e-b134-122e87645956","20","Madurai","3","Kallikudi","4","KALLANAI","2","Kallanai",""
"9a62f52a-aed5-4b8c-8c48-0e20a8aec69e","20","Madurai","4","Kottampatti","6","ETTIMANGALAM","2","Sundararajapuram",""
"9a8ada35-6ce5-452a-a04a-b4e080ed7de8","20","Madurai","12","USILAMPATTI","5","KALLUTHU","4","Kalluthu",""
"9a9230c6-e4a9-4ce3-a26e-4c3b117cf7cf","20","Madurai","4","Kottampatti","2","AYYAPATTI","8","Thampattamparai",""
"9aa674fb-46b5-4e46-b3a9-e2195d6675a3","20","Madurai","7","Melur","29","THANIYAMANGALAM","3","Othaseri",""
"9aa6dbaf-5dbe-46bd-94d3-5e5d0449f29e","20","Madurai","12","USILAMPATTI","3","ERUMARAPATTI","6","Valaiyapatti ad colony",""
"9b0e44be-6d4d-417b-b1d3-3eae236a823a","20","Madurai","4","Kottampatti","4","CHOKKALINGAPURAM","5","Manalmettupatti",""
"9b2ba414-799d-4fe7-a5d6-7ee484f7f025","20","Madurai","2","Chellampatti","27","VALANTHUR","2","Manalpatti",""
"9bbd63ef-8f91-45a6-8ba8-00ac591ed205","20","Madurai","12","USILAMPATTI","12","POTHAMPATTI","1","Ayyampatti",""
"9c129b41-6327-46c7-b68a-76d3cd93a75b","20","Madurai","13","VADIPATTI","20","THENKARAI","4","Narayanapuram",""
"9c47b29a-6a2a-4ed9-80a2-2d677d7286f1","20","Madurai","11","THIRUPPARANKUNDRAM","6","KODIMANGALAM","3","Tharapatti",""
"9c59b999-3e4e-4464-9a5f-46a4c4b1169f","20","Madurai","6","MADURAI WEST","10","KARUVANUR","2","Manthikulam",""
"9c6c7ef4-e286-484b-af77-519fc75ee7ec","20","Madurai","7","Melur","34","VELLALUR","5","Mandramalaipatti",""
"9c8182c8-fa0e-481b-9314-b8b498216594","20","Madurai","2","Chellampatti","29","VIKRAMANGALAM","14","V.kovilpatti",""
"9c92cd02-83dd-4436-b87b-ad6c4696e1a9","20","Madurai","1","Alanganallur","24","OORSERI","1","Chinnaoorseri",""
"9cd8ea8c-1464-4d52-8988-a0c6c2761c78","20","Madurai","13","VADIPATTI","11","MELAKKAL","4","Nagamalai kalani",""
"9d2b8f72-552e-4c16-9c94-081c51100219","20","Madurai","8","SEDAPATTI","17","PERIAKATTALAI","5","Periakattalai",""
"9d5d6b9f-55a8-4998-9ac2-b38142a4d2f0","20","Madurai","2","Chellampatti","29","VIKRAMANGALAM","9","Ngo colony",""
"9deebeb8-fe60-4082-82df-add93a75754c","20","Madurai","9","T.KALLUPATTI","32","S.PARAIPATTI","2","Sundaralingapuram",""
"9e22530c-6b7b-4ecf-b8ea-02951d8c7360","20","Madurai","7","Melur","25","SATHAMANGALAM","4","Nadupatti",""
"9e2e9186-cdcb-42a9-89f0-a377f5beaf47","20","Madurai","1","Alanganallur","4","ATHANOOR","1","Athanoor",""
"9e317e79-363e-475c-825f-86706cd9bbcc","20","Madurai","12","USILAMPATTI","8","MEIKKILARPATTI","8","Sikkampatti",""
"9e382e39-8b64-4c4e-a8c3-4035611b1d52","20","Madurai","4","Kottampatti","19","POTTAPATTI","3","Irumpoorani",""
"9e44d8f0-8041-4a64-8761-e858d50a75c2","20","Madurai","2","Chellampatti","3","AYYANARKULAM","5","Kalkondampatti",""
"9eb3380f-7162-4e35-9316-93f299f6f120","20","Madurai","5","MADURAI EAST","14","KARUPPAYURANI","1","Ammapatti",""
"9ebfd8a1-9454-430c-b8bf-81bc2802b874","20","Madurai","12","USILAMPATTI","15","THIMMANATHAM","1","Appnampatti",""
"9ef2fb7d-8486-4a50-bed0-a8ee4ab78c93","20","Madurai","2","Chellampatti","3","AYYANARKULAM","1","A. Andipatti",""
"9ef629ae-0288-4d2a-90c3-c64da6dcb19f","20","Madurai","1","Alanganallur","30","T. METTUPATTI","8","T. ramakrishna puram",""
"9f3c9e6f-4a8f-438e-a8a9-78903f098982","20","Madurai","12","USILAMPATTI","13","RAJAKKAPATTI","2","Mayandi Thevar Nagar",""
"9f427922-26a3-4291-92e6-cded0a1fcd53","20","Madurai","6","MADURAI WEST","15","MALAIPATTI","3","Poolampatti",""
"9f6f5396-8d83-4409-8e5f-874ce499c22a","20","Madurai","2","Chellampatti","16","PODUVARPATTY","4","Mayapuram",""
"9f7af79b-1703-4c6e-abc7-9eb18aabc33e","20","Madurai","5","MADURAI EAST","9","ISALANI","4","Thatcahanendal",""
"9f8e720b-af2c-483d-8856-6713f3ecfce4","20","Madurai","4","Kottampatti","6","ETTIMANGALAM","1","Ettimangalam",""
"9f91d0f3-c93e-4744-a583-9d8c6064e51b","20","Madurai","6","MADURAI WEST","18","PETCHIKULAM","3","Melapanangadi",""
"9f9ed661-9a87-4d70-b355-36e137e0c575","20","Madurai","6","MADURAI WEST","18","PETCHIKULAM","4","Petchikulam",""
